sku_code,sku_name,station,platform,abcd,profile_segment,blend_daily,system_daily,blend_monthly,system_monthly,actual_monthly,actual_daily,error_daily,ape,kpi_comparable,version_no
DJ505277_2,US 床T-B259T床头翻开气压杆波浪含插盘灯带床99*190 颜色TX-001米白绒布,ALL,AMAZON,C,T4B,0.8890,0.4523,27.56,14.02,50,1.6129,-1.1606,0.7196,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505277_2,US 床T-B259T床头翻开气压杆波浪含插盘灯带床99*190 颜色TX-001米白绒布,ALL,UNKNOWN,C,T4B,0.2885,0.1551,8.94,4.81,12,0.3871,-0.2320,0.5993,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505277_2,US 床T-B259T床头翻开气压杆波浪含插盘灯带床99*190 颜色TX-001米白绒布,ALL,WALMART,C,T4B,0.2231,0.1135,6.92,3.52,10,0.3226,-0.2091,0.6482,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505278_1,US DC 高架床 LB-12 GS 错台U桌+七抽柜款 F尺寸  一件两箱 颜色->黑色,ALL,AMAZON,B,T4A,2.8039,1.4571,86.92,45.17,129,4.1613,-2.7042,0.6498,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505278_1,US DC 高架床 LB-12 GS 错台U桌+七抽柜款 F尺寸  一件两箱 颜色->黑色,ALL,WALMART,B,T4B,0.5115,0.2750,15.86,8.53,43,1.3871,-1.1121,0.8017,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505278_2,US DC 高架床 LB-12 GS 错台U桌+七抽柜款 F尺寸  一件两箱 颜色->白色,ALL,AMAZON,B,T4A,2.5838,1.3428,80.10,41.63,158,5.0968,-3.7540,0.7365,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505278_2,US DC 高架床 LB-12 GS 错台U桌+七抽柜款 F尺寸  一件两箱 颜色->白色,ALL,WALMART,B,T4B,0.2110,0.1134,6.54,3.52,11,0.3548,-0.2414,0.6804,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505279_1,"US 床BJS-543T 落地双层床+储物台阶 一件一箱 99*190 颜色->#1,黑铁+火烧云",ALL,AMAZON,A,T2,9.0422,7.0529,280.31,218.64,127,4.0968,2.9561,0.7216,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505279_1,"US 床BJS-543T 落地双层床+储物台阶 一件一箱 99*190 颜色->#1,黑铁+火烧云",ALL,WALMART,A,T4B,0.3857,0.1963,11.96,6.09,14,0.4516,-0.2553,0.5653,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505279_2,US 床BJS-543T 落地双层床+储物台阶 一件一箱 99*190 颜色->#2 纯白,ALL,AMAZON,A,T3,4.8170,5.0578,149.33,156.79,77,2.4839,2.5739,1.0363,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505279_2,US 床BJS-543T 落地双层床+储物台阶 一件一箱 99*190 颜色->#2 纯白,ALL,UNKNOWN,A,T4B,0.9253,0.3775,28.68,11.70,18,0.5806,-0.2031,0.3499,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505279_3,US 床BJS-543T 落地双层床+储物台阶 一件一箱 99*190 颜色->#3粉白拼色,ALL,AMAZON,B,T4B,1.5604,0.6367,48.37,19.74,27,0.8710,-0.2343,0.2690,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505280_1,US UA OTS-TM01 带推车铁木马桶架 一件一箱 颜色->白色,ALL,TEMU,C,T4B,1.2593,0.6770,39.04,20.99,0,0.0000,0.6770,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505280_2,US UA OTS-TM01 带推车铁木马桶架 一件一箱 颜色->黑色,ALL,TEMU,C,T4B,1.1780,0.6333,36.52,19.63,0,0.0000,0.6333,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505284_1,"US 床TB-2324K 5抽床+床头2布抽 一件两箱 颜色->#1,TX-001米白绒布",ALL,AMAZON,C,T4B,0.4720,0.1926,14.63,5.97,12,0.3871,-0.1945,0.5025,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505286_1,"US 床TB-2324Q 5抽床+床头2布抽 一件两箱 颜色->#1,米白绒布",ALL,AMAZON,C,T4B,0.2923,0.1403,9.06,4.35,5,0.1613,-0.0210,0.1301,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505289_1,US HS 梳妆台-VDND-01 金拱门01款 平桌面 七抽  一件两箱 颜色->白色,ALL,AMAZON,C,T4B,1.2198,0.5855,37.81,18.15,54,1.7419,-1.1564,0.6639,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505289_1_WF,US HS 梳妆台-VDND-01 金拱门01款 平桌面 七抽  一件两箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.4588,0.2466,14.22,7.64,6,0.1935,0.0531,0.2741,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505290_1,US 高架床 LB-06  AF 上床下桌+F&T长桌二抽  F 一件两箱 颜色->黑色,ALL,WALMART,C,T4B,0.5011,0.2550,15.53,7.91,16,0.5161,-0.2611,0.5059,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505290_2,US 高架床 LB-06  AF 上床下桌+F&T长桌二抽  F 一件两箱 颜色->白色,ALL,AMAZON,C,T4B,0.3352,0.1802,10.39,5.59,15,0.4839,-0.3037,0.6276,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505290_2,US 高架床 LB-06  AF 上床下桌+F&T长桌二抽  F 一件两箱 颜色->白色,ALL,WALMART,C,T4B,0.1615,0.0868,5.01,2.69,5,0.1613,-0.0745,0.4618,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505291,US HS 梳妆台-VDFX-01错层款滑动镜 一件两箱 颜色->白色,ALL,AMAZON,C,T4A,2.1386,0.9923,66.30,30.76,73,2.3548,-1.3625,0.5786,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505294_1,US 洞洞板升降L桌带柜体 一件两箱 颜色->白色,ALL,AMAZON,C,T4B,0.8401,0.3428,26.04,10.63,34,1.0968,-0.7540,0.6874,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505294_2,US 洞洞板升降L桌带柜体 一件两箱 颜色->黑色,ALL,AMAZON,C,T4B,1.6434,0.7888,50.95,24.45,83,2.6774,-1.8886,0.7054,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505294_3,US 洞洞板升降L桌带柜体 一件两箱 颜色->棕顶+白,ALL,AMAZON,C,T4B,1.8198,0.8735,56.41,27.08,77,2.4839,-1.6104,0.6483,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505295_1,US SD 80cm转角升降桌 一件一箱  颜色->火烧云,ALL,AMAZON,C,T4A,3.5539,1.6490,110.17,51.12,160,5.1613,-3.5123,0.6805,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505295_1,US SD 80cm转角升降桌 一件一箱  颜色->火烧云,ALL,WALMART,C,T4B,0.2654,0.1427,8.23,4.42,6,0.1935,-0.0508,0.2627,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505295_2,US SD 80cm转角升降桌 一件一箱  颜色->黑麻,ALL,AMAZON,C,T4A,2.5402,1.1787,78.75,36.54,98,3.1613,-1.9826,0.6271,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505295_2,US SD 80cm转角升降桌 一件一箱  颜色->黑麻,ALL,WALMART,C,T4B,0.2775,0.1492,8.60,4.63,20,0.6452,-0.4960,0.7687,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505295_3,US SD 80cm转角升降桌 一件一箱  颜色->白麻,ALL,AMAZON,C,T4A,2.0312,0.9425,62.97,29.22,79,2.5484,-1.6059,0.6302,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505296_1,US UA 大款门厅架带全身镜侧边储物柜 一件两箱 颜色->白色,ALL,AMAZON,C,T4A,2.0617,0.9566,63.91,29.65,38,1.2258,-0.2692,0.2196,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505296_1,US UA 大款门厅架带全身镜侧边储物柜 一件两箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.6231,0.3350,19.32,10.39,28,0.9032,-0.5682,0.6291,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505298_1,US AG 火烧云PU软包 抽屉床 F 一件两箱 颜色->黑色,ALL,UNKNOWN,C,T4B,2.1516,1.0328,66.70,32.02,31,1.0000,0.0328,0.0328,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505299_1,US AG 火烧云PU软包 抽屉床 Q 一件两箱 颜色->黑色,ALL,AMAZON,B,T4B,0.4610,0.1881,14.29,5.83,4,0.1290,0.0591,0.4578,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505299_1,US AG 火烧云PU软包 抽屉床 Q 一件两箱 颜色->黑色,ALL,UNKNOWN,B,T4B,2.7956,1.3419,86.66,41.60,23,0.7419,0.6000,0.8086,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_1,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱 颜色黑铁+22022胡挑木,ALL,AMAZON,B,T4A,2.3328,1.0824,72.32,33.55,63,2.0323,-0.9499,0.4674,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_1,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱 颜色黑铁+22022胡挑木,ALL,TIKTOK,B,T4B,0.1643,0.0789,5.09,2.45,15,0.4839,-0.4050,0.8369,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_1,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱 颜色黑铁+22022胡挑木,ALL,UNKNOWN,B,T4B,0.4385,0.2105,13.59,6.53,15,0.4839,-0.2734,0.5650,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_2,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱白铁+白麻板,ALL,AMAZON,A,T3,5.1499,4.8571,159.65,150.57,83,2.6774,2.1797,0.8141,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_2,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱白铁+白麻板,ALL,TIKTOK,A,T4B,0.4038,0.2171,12.52,6.73,23,0.7419,-0.5248,0.7074,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_2,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱白铁+白麻板,ALL,UNKNOWN,A,T4B,1.9159,1.0300,59.39,31.93,64,2.0645,-1.0345,0.5011,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_2,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱白铁+白麻板,ALL,WALMART,A,T4B,0.3626,0.1480,11.24,4.59,21,0.6774,-0.5294,0.7815,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_3,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱黑铁+黑色小浮雕,ALL,AMAZON,A,T4B,3.4181,1.3946,105.96,43.23,116,3.7419,-2.3473,0.6273,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_3,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱黑铁+黑色小浮雕,ALL,TIKTOK,A,T4B,0.3852,0.2071,11.94,6.42,28,0.9032,-0.6961,0.7707,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_3,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱黑铁+黑色小浮雕,ALL,UNKNOWN,A,T4B,0.4066,0.2069,12.60,6.41,41,1.3226,-1.1157,0.8436,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_4,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱粉铁+粉色板,ALL,AMAZON,B,T4A,2.3702,0.9348,73.48,28.98,65,2.0968,-1.1620,0.5542,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505300_4,US 床GJ-013T低阁楼双层储物6布抽床+空格含灯带一件一箱粉铁+粉色板,ALL,TIKTOK,B,T4B,0.1071,0.0514,3.32,1.59,10,0.3226,-0.2712,0.8407,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505303_1,US 床YLS-017上T下F床4抽办公桌含插盘灯带一件两箱黑铁+火烧云板+火烧云抽面,ALL,AMAZON,B,T4B,1.5286,0.6237,47.39,19.33,42,1.3548,-0.7311,0.5397,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505303_2,US 床YLS-017上T下F床4抽办公桌含插盘灯带一件两箱白铁+白山纹板+白色PU抽面,ALL,UNKNOWN,C,T4B,0.2742,0.1474,8.50,4.57,15,0.4839,-0.3365,0.6954,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505303_3,US 床YLS-017上T下F床4抽办公桌含插盘灯带一件两箱黑铁+灰木纹板+黑色PU抽面,ALL,AMAZON,B,T4A,2.0886,0.9691,64.75,30.04,65,2.0968,-1.1277,0.5378,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505305_2,US 床YLS-017上F下F床4抽办公桌含插盘灯带一件两箱白铁+白山纹板+白色PU抽面,ALL,UNKNOWN,B,T4B,1.2104,0.6507,37.52,20.17,36,1.1613,-0.5106,0.4397,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505305_3,US 床YLS-017上F下F床4抽办公桌含插盘灯带一件两箱黑铁+灰木纹板+黑色PU抽面,ALL,AMAZON,A,T4B,2.3297,0.9505,72.22,29.47,47,1.5161,-0.5656,0.3731,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505305_3,US 床YLS-017上F下F床4抽办公桌含插盘灯带一件两箱黑铁+灰木纹板+黑色PU抽面,ALL,UNKNOWN,A,T4B,1.0049,0.5403,31.15,16.75,32,1.0323,-0.4920,0.4766,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505306_2,"US HA 书桌 VT13 8抽波浪纹小款1.3m梳妆台+七彩流光灯+插座 一件两箱A/B 颜色->#2,白色麻面",ALL,AMAZON,C,T4B,1.3302,0.5427,41.24,16.82,94,3.0323,-2.4896,0.8210,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505307_1,US HS 梳妆台 VDNX-01 改 MFL 错落布局 六抽一门好莱坞灯串 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,1.8907,0.9620,58.61,29.82,78,2.5161,-1.5541,0.6177,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505307_1,US HS 梳妆台 VDNX-01 改 MFL 错落布局 六抽一门好莱坞灯串 一件一箱 颜色->白色,ALL,TIKTOK,C,T4B,0.4379,0.2354,13.57,7.30,47,1.5161,-1.2807,0.8447,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505307_1,US HS 梳妆台 VDNX-01 改 MFL 错落布局 六抽一门好莱坞灯串 一件一箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.7890,0.4242,24.46,13.15,43,1.3871,-0.9629,0.6942,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505307_2,US HS 梳妆台 VDNX-01 改 MFL 错落布局 六抽一门好莱坞灯串 一件一箱 颜色->黑色,ALL,AMAZON,C,T4B,0.7396,0.3550,22.93,11.01,39,1.2581,-0.9031,0.7178,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505308,US DC 高架床 LB-W  XF 外置儿童柜款 T尺寸 一件两箱,ALL,AMAZON,B,T3,4.6654,4.7027,144.63,145.78,182,5.8710,-1.1683,0.1990,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505309_1,US HS 抽屉柜 DDB-06 2x4 底座 无把手 DFS 一件两箱 颜色->黑色,ALL,TIKTOK,C,T4B,1.3802,0.7420,42.79,23.00,180,5.8065,-5.0645,0.8722,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505309_1,US HS 抽屉柜 DDB-06 2x4 底座 无把手 DFS 一件两箱 颜色->黑色,ALL,UNKNOWN,C,T4B,0.1940,0.0931,6.01,2.89,21,0.6774,-0.5843,0.8626,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505309_1_WF,US HS 抽屉柜 DDB-06 2x4 底座 无把手 DFS 一件两箱 颜色->黑色,ALL,UNKNOWN,C,T4B,1.1429,0.5486,35.43,17.01,40,1.2903,-0.7417,0.5748,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505309_2,US HS 抽屉柜 DDB-06 2x4 底座 无把手 DFS 一件两箱 颜色->白色,ALL,TIKTOK,C,T4B,2.4643,1.3248,76.39,41.07,72,2.3226,-0.9978,0.4296,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505309_2_WF,US HS 抽屉柜 DDB-06 2x4 底座 无把手 DFS 一件两箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.5143,0.2469,15.94,7.65,20,0.6452,-0.3983,0.6173,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505311_1,US HS 抽屉柜 DDB-09 3x3 底座 三孔插排 无把手 一件两箱 颜色->黑色,ALL,UNKNOWN,C,T4B,1.0775,0.5482,33.40,16.99,25,0.8065,-0.2583,0.3202,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505311_2,US HS 抽屉柜 DDB-09 3x3 底座 三孔插排 无把手 一件两箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.4225,0.1724,13.10,5.34,43,1.3871,-1.2147,0.8757,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505311_2_WF,US HS 抽屉柜 DDB-09 3x3 底座 三孔插排 无把手 一件两箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.8571,0.4114,26.57,12.75,0,0.0000,0.4114,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505312_1,EU DC软包床 90x190 BCR-01下翻门+灯带+插排HQ611灰色麻面+火烧云 一件两箱,ALL,AMAZON,C,T4B,0.5357,0.2571,16.61,7.97,51,1.6452,-1.3881,0.8437,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505312_2,EU DC软包床90x200 BCR-01下翻门+灯带+插排HQ611灰色麻面+火烧云 一件两箱,ALL,AMAZON,C,T4B,0.7000,0.3360,21.70,10.42,54,1.7419,-1.4059,0.8071,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505312_3,EU DC软包床140x190 BCR-01下翻门+灯带+插排HQ611灰色麻面+火烧云 一件两箱,ALL,AMAZON,C,T4B,0.3714,0.1783,11.51,5.53,60,1.9355,-1.7572,0.9079,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505312_4,EU DC软包床140x200BCR-01下翻门+灯带+插排HQ611灰色麻面+火烧云 一件两箱,ALL,AMAZON,C,T4B,0.8214,0.3943,25.46,12.22,40,1.2903,-0.8960,0.6944,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505312_5,EU DC软包床 160x200BCR-01下翻门+灯带+插排HQ611灰色麻面+火烧云 一件两箱,ALL,AMAZON,C,T4B,0.6786,0.3257,21.04,10.10,42,1.3548,-1.0291,0.7596,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505313_3,EU DC软包床 140x190 BCR-01下翻门+灯带+插排HQ611白色麻面+原木 一件两箱,ALL,AMAZON,C,T4B,0.5071,0.2434,15.72,7.55,75,2.4194,-2.1760,0.8994,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505313_4,EU DC软包床 140x200 BCR-01下翻门+灯带+插排HQ611白色麻面+原木 一件两箱,ALL,AMAZON,C,T4B,0.4357,0.2091,13.51,6.48,32,1.0323,-0.8232,0.7974,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505313_5,EU DC软包床 160x200 BCR-01下翻门+灯带+插排HQ611白色麻面+原木 一件两箱,ALL,AMAZON,C,T4B,0.7143,0.3429,22.14,10.63,32,1.0323,-0.6894,0.6678,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505316_1,US BF VD19 书桌 铁木开门灯带镜子首饰玻璃门带凳子 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,0.6643,0.3189,20.59,9.89,34,1.0968,-0.7779,0.7092,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505316_1,US BF VD19 书桌 铁木开门灯带镜子首饰玻璃门带凳子 一件一箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.3214,0.1543,9.96,4.78,35,1.1290,-0.9747,0.8633,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505316_2,US BF VD19 书桌 铁木开门灯带镜子首饰玻璃门带凳子 一件一箱 颜色->黑色,ALL,AMAZON,C,T4B,0.7709,0.3922,23.90,12.16,22,0.7097,-0.3175,0.4474,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505317_1_WF,"US BF WD03 写字桌带文件柜十字玻璃门带插排灯带，一件两箱 颜色->白色,拼黑色",ALL,UNKNOWN,D,T4B,2.3286,1.1177,72.19,34.65,107,3.4516,-2.3339,0.6762,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505317_2,US BF WD03 写字桌带文件柜十字玻璃门带插排灯带，一件两箱 颜色->灰色,ALL,WALMART,A,T4B,0.3720,0.1518,11.53,4.71,11,0.3548,-0.2030,0.5722,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505317_2_WF,US BF WD03 写字桌带文件柜十字玻璃门带插排灯带，一件两箱 颜色->灰色,ALL,UNKNOWN,D,T4B,1.1357,0.5451,35.21,16.90,84,2.7097,-2.1646,0.7988,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505317_3,US BF WD03 写字桌带文件柜十字玻璃门带插排灯带，一件两箱 颜色->黑色,ALL,AMAZON,A,T4A,2.8816,1.3371,89.33,41.45,83,2.6774,-1.3403,0.5006,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505317_3,US BF WD03 写字桌带文件柜十字玻璃门带插排灯带，一件两箱 颜色->黑色,ALL,UNKNOWN,A,T4B,1.6791,0.8060,52.05,24.99,76,2.4516,-1.6456,0.6712,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505317_3,US BF WD03 写字桌带文件柜十字玻璃门带插排灯带，一件两箱 颜色->黑色,ALL,WALMART,A,T4B,0.2538,0.1292,7.87,4.01,5,0.1613,-0.0321,0.1990,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505318_1,"US床T-B715Q床头置物软包床前后铝材灯带四抽含垫一件两箱152.5*203 颜色->#1,颜色黑色PU",ALL,UNKNOWN,A,T4B,0.5440,0.2219,16.86,6.88,36,1.1613,-0.9394,0.8089,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505319_1,US UA MV-HM01 弧面错层梳妆台五抽两柜 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,0.1374,0.0738,4.26,2.29,61,1.9677,-1.8939,0.9625,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505319_1,US UA MV-HM01 弧面错层梳妆台五抽两柜 一件一箱 颜色->白色,ALL,WALMART,C,T4B,0.1357,0.0651,4.21,2.02,8,0.2581,-0.1930,0.7477,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505320_1,EU AG三抽一格玻璃台面床头柜40*35cm含插座2AC+1U+1T 一件一箱 颜色->白色,ALL,AMAZON,C,T4B,1.8610,1.0005,57.69,31.02,206,6.6452,-5.6447,0.8494,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505320_1,EU AG三抽一格玻璃台面床头柜40*35cm含插座2AC+1U+1T 一件一箱 颜色->白色,ALL,UNKNOWN,C,T4B,0.2071,0.0994,6.42,3.08,6,0.1935,-0.0941,0.4864,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505320_2,EU AG三抽一格玻璃台面床头柜40*35cm含插座2AC+1U+1T 一件一箱 颜色->黑色,ALL,AMAZON,C,T4B,2.1088,1.1337,65.37,35.14,160,5.1613,-4.0276,0.7803,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505320_2,EU AG三抽一格玻璃台面床头柜40*35cm含插座2AC+1U+1T 一件一箱 颜色->黑色,ALL,UNKNOWN,C,T4B,0.2000,0.0960,6.20,2.98,4,0.1290,-0.0330,0.2560,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505321_1,US DC 高架床 LBOS-02 L型桌开放格储物款 F 一件两箱 颜色 黑色,ALL,AMAZON,C,T4B,0.4973,0.2673,15.42,8.29,46,1.4839,-1.2166,0.8199,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505321_1,US DC 高架床 LBOS-02 L型桌开放格储物款 F 一件两箱 颜色 黑色,ALL,UNKNOWN,C,T4B,0.4533,0.2437,14.05,7.55,22,0.7097,-0.4660,0.6566,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505321_2,US DC 高架床 LBOS-02 L型桌开放格储物款 F 一件两箱 颜色 白色,ALL,AMAZON,C,T4B,0.8632,0.4640,26.76,14.38,83,2.6774,-2.2134,0.8267,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505321_2,US DC 高架床 LBOS-02 L型桌开放格储物款 F 一件两箱 颜色 白色,ALL,UNKNOWN,C,T4B,0.2758,0.1483,8.55,4.60,15,0.4839,-0.3356,0.6935,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505323_1,US 床GSI-005T带步梯双层2抽+6布抽床含灯带99*190一件两箱黑铁+火烧云板,ALL,AMAZON,A,T3,6.6550,6.3488,206.31,196.81,301,9.7097,-3.3609,0.3461,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505323_1,US 床GSI-005T带步梯双层2抽+6布抽床含灯带99*190一件两箱黑铁+火烧云板,ALL,UNKNOWN,A,T4B,1.0033,0.5394,31.10,16.72,55,1.7742,-1.2348,0.6960,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505323_2,US 床GSI-005T带步梯双层2抽+6布抽床含灯带99*190一件两箱黑铁+黑山纹板,ALL,AMAZON,A,T3,8.4762,7.6286,262.76,236.49,486,15.6774,-8.0488,0.5134,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505323_3,US 床GSI-005T带步梯双层2抽+6布抽床含灯带99*190一件两箱白铁+白山纹板,ALL,AMAZON,A,T3,9.4000,8.9676,291.40,278.00,404,13.0323,-4.0647,0.3119,t,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505324_2,US 床GSI-006T带储物柜上床下桌床含灯带插盘99*190一件两箱白铁+白麻板,ALL,AMAZON,D,T4B,0.6445,0.3279,19.98,10.16,7,0.2258,0.1021,0.4521,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505325_1,US 床GSI-006F带储物柜上床下桌床含灯带插盘137*190一件两箱黑铁+火烧云板,ALL,AMAZON,C,T4B,2.0918,1.0643,64.85,32.99,0,0.0000,1.0643,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
DJ505325_1,US 床GSI-006F带储物柜上床下桌床含灯带插盘137*190一件两箱黑铁+火烧云板,ALL,TIKTOK,C,T4B,0.1571,0.0754,4.87,2.34,0,0.0000,0.0754,,f,6 个月 · 全平台 · 全量 SKU · 2026-07-09
